UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,9,2022,4,3857571,1971254,1886317,1366977,1304426,309347,302064,36974,35144,123622,116310,7418,7011,126916,121362,1483614,1415950,379300,369243,60601,57840,170822,161136,16150,15272,1456699,1390536,946936,899198,273684,267567,14300,13813,115735,108744,4639,4357,101405,96857,1040596,988643,330250,321873,29377,28305,155141,146101,11098,10457,514555,495781,420041,405228,35663,34497,22674,21331,7887,7566,2779,2654,25511,24505,443018,427307,49050,47370,31224,29535,15681,15035,5052,4815
R,9,2022,5,3940132,2016448,1923684,1401509,1333500,312274,303986,36393,34839,130409,122083,7558,7143,128305,122133,1519366,1445735,382149,371189,60439,57900,178752,167339,16545,15544,1492663,1419499,969705,918211,277454,270169,15303,14540,122641,114622,4865,4503,102695,97454,1064458,1008184,333957,324472,30788,29313,163138,152345,11577,10710,523785,504185,431804,415289,34820,33817,21090,20299,7768,7461,2693,2640,25610,24679,454908,437551,48192,46717,29651,28587,15614,14994,4968,4834
R,9,2022,6,4053664,2071575,1982089,1455231,1386705,313291,306823,35976,34667,129945,122522,7509,7183,129623,124189,1574356,1500871,383473,374544,60676,58373,178749,168784,16601,15784,1533661,1465102,1008727,957477,278673,273306,15837,15347,122070,115135,4774,4564,103580,99273,1104363,1049179,335402,328083,31757,30644,162844,153781,11530,10943,537914,516987,446504,429228,34618,33517,20139,19320,7875,7387,2735,2619,26043,24916,469993,451692,48071,46461,28919,27729,15905,15003,5071,4841
R,9,2022,7,4091732,2090428,2001304,1469451,1401974,318196,310539,35399,34481,130595,123029,7415,7230,129372,124051,1588371,1516010,388187,378174,60221,58234,179146,169192,16488,15814,1551730,1480793,1020720,968981,283459,276754,16256,15496,122982,115736,4739,4600,103574,99226,1116351,1060624,340054,331490,32372,30826,163664,154349,11520,11004,538698,520511,448731,432993,34737,33785,19143,18985,7613,7293,2676,2630,25798,24825,472020,455386,48133,46684,27849,27408,15482,14843,4968,4810
R,9,2022,8,4093427,2094991,1998436,1475499,1401137,319261,310828,35693,34552,129026,122061,7165,6918,128347,122940,1593482,1514141,388366,377930,60483,58259,177343,167569,16287,15499,1558879,1483819,1028958,972943,284222,276947,16560,15918,121735,115173,4654,4497,102750,98341,1123860,1063757,340045,331271,32697,31279,162233,153210,11448,10896,536112,514617,446541,428194,35039,33881,19133,18634,7291,6888,2511,2421,25597,24599,469622,450384,48321,46659,27786,26980,15110,14359,4839,4603
R,9,2022,9,4064933,2077923,1987010,1462658,1394609,317515,309240,35598,34176,128679,121440,7065,6789,126408,120756,1578762,1505435,385162,374759,60133,57719,176575,166460,16220,15365,1547370,1475478,1019895,967716,283239,276213,16717,16004,121706,114605,4638,4386,101175,96554,1113253,1056741,337875,329197,32691,31333,161859,152224,11432,10702,530553,511532,442763,426893,34276,33027,18881,18172,6973,6835,2427,2403,25233,24202,465509,448694,47287,45562,27442,26386,14716,14236,4788,4663
R,9,2022,10,4074423,2084132,1990291,1472104,1401937,318049,308126,36226,35063,126078,119326,6910,6661,124765,119178,1586650,1511331,384879,372493,60809,58593,173047,163724,15926,15214,1548975,1474407,1024626,970473,284254,275648,16800,16167,119200,112703,4487,4299,99608,95117,1116487,1058189,338098,327567,32784,31467,158514,149790,11170,10621,535157,515884,447478,431464,33795,32478,19426,18896,6878,6623,2423,2362,25157,24061,470163,453142,46781,44926,28025,27126,14533,13934,4756,4593
R,9,2022,11,4124399,2115816,2008583,1503155,1422726,321915,310850,35356,34075,123100,115778,6827,6506,125463,118648,1618406,1531627,389186,374777,60319,57889,170004,159840,15893,15025,1566028,1482154,1039295,979299,289036,278882,17134,16171,116321,109371,4412,4201,99830,94230,1131406,1066186,343151,330230,33327,31575,155417,146036,11103,10454,549788,526429,463860,443427,32879,31968,18222,17904,6779,6407,2415,2305,25633,24418,487000,465441,46035,44547,26992,26314,14587,13804,4790,4571
R,9,2022,12,4196272,2149881,2046391,1537101,1457942,325168,313388,34627,33308,121173,115336,6527,6356,125285,120061,1652429,1568284,392317,378287,59888,57786,167431,159197,15459,14841,1584967,1505331,1055776,997005,293632,282858,17273,16880,114691,109266,4365,4245,99230,95077,1147519,1084756,347427,334780,33511,32699,153164,145803,10955,10480,564914,541060,481325,460937,31536,30530,17354,16428,6482,6070,2162,2111,26055,24984,504910,483528,44890,43507,26377,25087,14267,13394,4504,4361
R,9,2022,13,4268756,2185244,2083512,1569354,1489042,331600,321460,34788,33441,119564,114635,6654,6523,123284,118411,1682709,1597918,397787,385899,59752,57094,164855,157475,15249,14844,1613416,1535992,1080385,1021210,299966,290661,17877,17242,113126,108567,4548,4397,97514,93915,1170419,1107929,353122,342507,33815,32418,150794,144340,10886,10526,571828,547520,488969,467832,31634,30799,16911,16199,6438,6068,2106,2126,25770,24496,512290,489989,44665,43392,25937,24676,14061,13135,4363,4318
R,9,2022,14,4442273,2275710,2166563,1637777,1551427,346168,335386,36215,34501,124410,118924,6797,6572,124343,119753,1751945,1661428,413111,400839,61167,58629,169779,161922,15740,14829,1680377,1600023,1127019,1065969,313453,304048,18504,17904,117934,112761,4631,4409,98836,94932,1218100,1153487,367545,356874,34582,33300,155831,148571,11251,10506,595333,566540,510758,485458,32715,31338,17711,16597,6476,6163,2166,2163,25507,24821,533845,507941,45566,43965,26585,25329,13948,13351,4489,4323
R,9,2022,15,4460458,2284495,2175963,1651393,1566812,345575,334196,36765,35182,123293,117078,6725,6672,120744,116023,1762292,1673189,410198,397041,61659,59057,167244,158727,15438,14990,1687552,1605974,1138293,1077191,313378,303158,18609,18185,116851,111044,4597,4482,95824,91914,1226665,1161757,365519,353885,34655,33427,153419,145745,11037,10607,596943,569989,513100,489621,32197,31038,18156,16997,6442,6034,2128,2190,24920,24109,535627,511432,44679,43156,27004,25630,13825,12982,4401,4383
R,9,2022,16,4387144,2245482,2141662,1632195,1548670,334684,325471,35995,34410,121032,116515,6606,6411,114970,110185,1737685,1649724,395397,384314,60092,57411,163404,156535,14903,14259,1664908,1586383,1131720,1070292,304145,295694,18327,17782,114760,110772,4518,4330,91438,87513,1215911,1150823,353234,343396,33839,32556,150295,144191,10679,10120,580574,555279,500475,478378,30539,29777,17668,16628,6272,5743,2088,2081,23532,22672,521774,498901,42163,40918,26253,24855,13109,12344,4224,4139
R,9,2022,17,4343165,2221220,2121945,1621751,1537843,326188,317457,35365,34264,122187,120376,6631,6500,109098,105505,1721708,1634315,383084,372985,58814,56806,162575,159059,14449,14070,1654067,1580957,1131861,1070607,296491,289013,18109,17667,116339,114831,4569,4540,86698,84299,1211592,1147915,342495,334202,33199,32251,150221,147417,10359,10212,567153,540988,489890,467236,29697,28444,17256,16597,5848,5545,2062,1960,22400,21206,510116,486400,40589,38783,25615,24555,12354,11642,4090,3858
R,9,2022,18,4349295,2223157,2126138,1628670,1545465,322524,314656,34722,33260,125395,124526,6508,6243,105338,101988,1725065,1638733,376657,367520,57703,55556,164844,162253,14270,13683,1668240,1595327,1147994,1085875,293960,287265,18014,17311,119581,118992,4571,4385,84120,81499,1225246,1160602,337760,330242,33074,31992,152873,150798,10417,9932,554917,530811,480676,459590,28564,27391,16708,15949,5814,5534,1937,1858,21218,20489,499819,478131,38897,37278,24629,23564,11971,11455,3853,3751
R,9,2022,19,4330739,2212828,2117911,1625042,1541839,319303,313113,34249,32645,126920,126196,6430,6174,100884,97944,1717199,1631331,370778,363281,56920,54695,164485,162616,13954,13341,1667401,1595191,1152103,1088077,291154,286633,17643,17049,121285,120796,4531,4379,80685,78257,1226062,1159824,332992,327352,32566,31624,152982,151445,10174,9822,545427,522720,472939,453762,28149,26480,16606,15596,5635,5400,1899,1795,20199,19687,491137,471507,37786,35929,24354,23071,11503,11171,3780,3519
R,9,2022,20,4316587,2204717,2111870,1618596,1537729,323237,317571,34202,32236,125773,123561,6243,6097,96666,94676,1706758,1623849,372198,366269,56610,54415,161564,158008,13509,13143,1666132,1596891,1150656,1089903,295623,291387,17855,17162,120318,118433,4442,4318,77238,75688,1221299,1159011,335462,330958,32585,31882,150465,147418,9979,9677,538585,514979,467940,447826,27614,26184,16347,15074,5455,5128,1801,1779,19428,18988,485459,464838,36736,35311,24025,22533,11099,10590,3530,3466
R,9,2022,21,4369730,2230547,2139183,1633511,1555572,329858,324089,33833,32337,131162,128148,6152,6035,96031,93002,1720789,1640230,378433,371538,56636,54464,166673,162059,13385,13082,1696133,1628690,1168981,1111106,302320,298303,17951,17456,125809,123115,4388,4232,76684,74478,1238806,1179107,341675,336962,33162,32280,155832,151795,9859,9585,534414,510493,464530,444466,27538,25786,15882,14881,5353,5033,1764,1803,19347,18524,481983,461123,36758,34576,23474,22184,10841,10264,3526,3497
R,9,2022,22,4390440,2239664,2150776,1636108,1557631,336154,331850,34325,32791,133331,131461,6251,5994,93495,91049,1721211,1640094,383226,378377,57301,55047,167386,164336,13283,12936,1709490,1644370,1174550,1116983,309218,306058,18413,17686,128063,126417,4520,4260,74726,72966,1242683,1183237,347372,343927,33794,32778,156932,154159,9907,9539,530174,506406,461558,440648,26936,25792,15912,15105,5268,5044,1731,1734,18769,18083,478528,456857,35854,34450,23507,22269,10454,10177,3376,3397
R,9,2022,23,4312611,2197950,2114661,1609454,1535915,327263,323095,33226,32242,131395,129699,6185,5781,90427,87929,1691553,1615422,372642,368005,55828,54394,163985,161040,13309,12534,1685055,1622659,1162705,1107580,301206,298073,18071,17664,126219,124798,4468,4138,72386,70406,1228568,1171349,338113,334668,33446,32832,153754,151125,9921,9304,512895,492002,446749,428335,26057,25022,15155,14578,5176,4901,1717,1643,18041,17523,462985,444073,34529,33337,22382,21562,10231,9915,3388,3230
R,9,2022,24,4313575,2195463,2118112,1603962,1533842,328666,325214,33070,32208,135656,135078,6188,5868,87921,85902,1683439,1611707,372488,368517,55479,54227,167220,165535,13089,12411,1689516,1632305,1162971,1110496,303187,300684,17909,17654,130516,130165,4483,4205,70450,69101,1226748,1173262,338851,336082,33188,32876,157249,155917,9840,9269,505947,485807,440991,423346,25479,24530,15161,14554,5140,4913,1705,1663,17471,16801,456691,438445,33637,32435,22291,21351,9971,9618,3249,3142
R,9,2022,25,4302444,2186347,2116097,1596123,1531053,325536,323202,32480,31655,141427,141187,6171,5784,84610,83216,1672707,1606117,366948,364439,54685,53699,172117,170951,12806,12279,1686825,1636476,1160282,1112464,300704,299442,17585,17428,136426,136350,4487,4195,67341,66597,1221363,1172574,334011,332877,32708,32655,162354,161573,9606,9216,499522,479621,435841,418589,24832,23760,14895,14227,5001,4837,1684,1589,17269,16619,451344,433543,32937,31562,21977,21044,9763,9378,3200,3063
R,9,2022,26,4334724,2202436,2132288,1608058,1541102,324766,324348,32695,31316,147451,148320,6382,5962,83084,81240,1683126,1614209,364630,364085,55224,53327,177634,177659,13027,12552,1705191,1654680,1173986,1123711,300222,301029,17728,17167,142521,143425,4635,4329,66099,65019,1233807,1182289,332254,333236,33027,32343,168150,168268,9794,9505,497245,477608,434072,417391,24544,23319,14967,14149,4930,4895,1747,1633,16985,16221,449319,431920,32376,30849,22197,20984,9484,9391,3233,3047
R,9,2022,27,4412030,2240757,2171273,1630009,1563446,339156,336851,32997,31895,150786,153224,6476,6376,81333,79481,1702978,1634627,377659,375536,55839,53993,180448,181792,13237,13037,1740224,1689761,1192514,1142815,314182,312696,18186,17661,145808,148346,4729,4669,64805,63574,1250630,1199818,345101,343873,34018,33121,171068,172550,10010,9900,500533,481512,437495,420631,24974,24155,14811,14234,4978,4878,1747,1707,16528,15907,452348,434809,32558,31663,21821,20872,9380,9242,3227,3137
R,9,2022,28,4480387,2274046,2206341,1645818,1579589,354024,351495,33140,32507,155574,157991,6451,6540,79039,78219,1716327,1649275,390647,388817,56181,55248,184554,186137,13398,13169,1771674,1724696,1206185,1158841,328780,327323,18521,18021,150649,153156,4746,4815,62793,62540,1262163,1214541,358036,357400,34530,34046,175299,177041,10174,10028,502372,481645,439633,420748,25244,24172,14619,14486,4925,4835,1705,1725,16246,15679,454164,434734,32611,31417,21651,21202,9255,9096,3224,3141
R,9,2022,29,4574720,2322145,2252575,1677210,1607577,367867,364375,34574,33494,160098,164836,6801,6557,75595,75736,1744389,1674775,402074,399831,57037,56251,188353,192206,13532,13168,1813451,1768358,1231698,1184202,342080,339929,19336,19024,155270,159929,4963,4837,60104,60437,1285120,1237826,369244,368242,35022,35109,179387,183262,10269,10018,508694,484217,445512,423375,25787,24446,15238,14470,4828,4907,1838,1720,15491,15299,459269,436949,32830,31589,22015,21142,8966,8944,3263,3150
R,9,2022,30,4666670,2363925,2302745,1709005,1643862,372988,371756,36006,34105,164912,171687,6946,6731,74068,74604,1774481,1709726,405168,405462,58921,56728,192958,199622,13732,13470,1848780,1813884,1258254,1216648,346696,346503,20219,19583,160029,166682,5019,4960,58563,59508,1309960,1269179,371850,373235,36223,35610,184063,190568,10392,10211,515145,488861,450751,427214,26292,25253,15787,14522,4883,5005,1927,1771,15505,15096,464521,440547,33318,32227,22698,21118,8895,9054,3340,3259
R,9,2022,31,4748896,2396220,2352676,1732360,1676061,376337,381495,36036,33582,172890,180868,7698,7097,70899,73573,1794076,1740143,406488,414615,57989,55601,200800,209464,14817,14214,1884268,1870826,1286120,1257537,349336,354769,20076,19471,167679,175456,5604,5287,55453,58306,1334222,1308193,372524,380754,35185,34869,191486,199842,11221,10959,511952,481850,446240,418524,27001,26726,15960,14111,5211,5412,2094,1810,15446,15267,459854,431950,33964,33861,22804,20732,9314,9622,3596,3255
R,9,2022,32,4779155,2411144,2368011,1751634,1692449,371776,379202,35718,32966,177537,186373,7817,7303,66662,69718,1809788,1753433,399267,409939,56397,54314,204442,213349,14515,13949,1898076,1892352,1303949,1279325,344754,352310,19554,19175,172246,181075,5622,5464,51951,55003,1349066,1327285,365584,376185,33732,34036,195295,204137,10921,10743,513068,475659,447685,413124,27022,26892,16164,13791,5291,5298,2195,1839,14711,14715,460722,426148,33683,33754,22665,20278,9147,9212,3594,3206
R,9,2022,33,4645731,2345949,2299782,1710118,1643218,353239,364077,34414,31583,178386,189007,7763,6923,62029,64974,1764241,1699739,378378,392328,54044,51489,203349,214609,13914,13272,1852184,1846414,1279145,1249065,327342,338487,18591,18332,173340,183837,5693,5242,48073,51451,1320895,1293614,346103,360393,31894,32279,194795,205922,10611,10341,493765,453368,430973,394153,25897,25590,15823,13251,5046,5170,2070,1681,13956,13523,443346,406125,32275,31935,22150,19210,8554,8687,3303,2931
R,9,2022,34,4576271,2307757,2268514,1697664,1634566,333400,347434,34216,30921,175817,186673,7680,6958,58980,61962,1748887,1688589,356682,374019,52762,50011,200089,211213,13770,13029,1812593,1817700,1264212,1242322,308469,322255,18183,17543,170867,181690,5603,5250,45259,48640,1303337,1284614,325564,342488,30485,30806,191672,202738,10418,10121,495164,450814,433452,392244,24931,25179,16033,13378,4950,4983,2077,1708,13721,13322,445550,403975,31118,31531,22277,19205,8417,8475,3352,2908
R,9,2022,35,4492462,2271321,2221141,1684675,1609313,318421,332420,32832,29844,172439,183176,7671,6805,55283,59583,1732617,1661266,340132,357689,50650,48495,195078,206875,13459,12623,1782514,1777745,1255551,1222856,294370,307961,17230,16954,167592,178421,5506,5084,42265,46469,1291929,1263197,310165,327054,29075,29779,187028,198799,10161,9740,488807,443396,429124,386457,24051,24459,15602,12890,4847,4755,2165,1721,13018,13114,440688,398069,29967,30635,21575,18716,8050,8076,3298,2883
R,9,2022,36,4504362,2279308,2225054,1701656,1622177,311257,326641,32586,29739,172543,182811,7710,6883,53556,56803,1748215,1671408,331743,350272,49909,48192,194606,205309,13428,12569,1786225,1781256,1268287,1234737,287152,302228,16842,16652,167630,178166,5506,5176,40808,44297,1303578,1272926,301830,320082,28349,29478,186495,197458,10067,9755,493083,443798,433369,387440,24105,24413,15744,13087,4913,4645,2204,1707,12748,12506,444637,398482,29913,30190,21560,18714,8111,7851,3361,2814
R,9,2022,37,4506955,2278242,2228713,1708067,1628367,306645,324111,32007,29360,171879,184059,7628,6886,52016,55930,1753166,1676915,326291,346684,49456,47712,193103,206582,13191,12610,1784525,1784915,1273633,1240500,283101,300030,16192,16441,167084,179412,5414,5246,39101,43286,1307253,1277877,296963,316637,27616,29168,185197,198730,9842,9868,493717,443798,434434,387867,23544,24081,15815,12919,4795,4647,2214,1640,12915,12644,445913,399038,29328,30047,21840,18544,7906,7852,3349,2742
R,9,2022,38,4421875,2230284,2191591,1674865,1602885,294920,315402,31487,28905,171699,183727,7363,6651,49950,54021,1718196,1649665,313405,336665,48399,47021,192271,205795,12820,12298,1747313,1752467,1249451,1218560,272240,291978,16034,16075,166876,179291,5245,4981,37467,41582,1281711,1254401,285185,307471,27111,28559,184389,198132,9563,9494,482971,439124,425414,384325,22680,23424,15453,12830,4823,4436,2118,1670,12483,12439,436485,395264,28220,29194,21288,18462,7882,7663,3257,2804
R,9,2022,39,4449767,2243436,2206331,1690726,1616156,294600,316637,31929,29274,169300,183689,7413,6805,49468,53770,1733583,1662578,312823,337579,48852,47750,189600,205445,12768,12484,1756971,1762388,1261761,1228021,271951,292601,16082,16128,164539,179215,5356,5106,37282,41317,1293793,1263458,284711,307866,27346,28859,181824,197816,9611,9657,486465,443943,428965,388135,22649,24036,15847,13146,4761,4474,2057,1699,12186,12453,439790,399120,28112,29713,21506,18891,7776,7629,3157,2827
R,9,2022,40,4468965,2250524,2218441,1700406,1627866,294728,318727,31618,28931,167606,183257,7440,6827,48726,52833,1742600,1673429,312586,339523,48631,47301,187387,204339,12799,12388,1761058,1768112,1268624,1233469,271914,294589,15938,15759,162818,178557,5298,5064,36466,40674,1299925,1268332,284355,309789,27193,28515,179529,196539,9560,9534,489466,450329,431782,394397,22814,24138,15680,13172,4788,4700,2142,1763,12260,12159,442675,405097,28231,29734,21438,18786,7858,7800,3239,2854
R,9,2022,41,4392653,2209376,2183277,1676806,1607904,288819,313527,30446,28446,158707,175757,7196,6315,47402,51328,1717651,1652219,306040,333819,47307,46438,177858,195956,12449,11740,1734140,1742022,1257238,1221278,266899,290017,15207,15637,154059,171174,5127,4636,35610,39280,1287674,1254968,278937,304704,26448,28053,170306,188420,9293,9002,475236,441255,419568,386626,21920,23510,15239,12809,4648,4583,2069,1679,11792,12048,429977,397251,27103,29115,20859,18385,7552,7536,3156,2738
R,9,2022,42,4398501,2212378,2186123,1676789,1605678,294650,321124,30969,28330,155870,173491,7257,6514,46843,50986,1717186,1649595,311762,341274,48001,46514,174566,193385,12522,12008,1727871,1742545,1249143,1216728,272392,297449,15412,15596,151117,168946,5069,4853,34738,38973,1278828,1249999,284170,311998,26684,28241,166793,185882,9249,9303,484507,443578,427646,388950,22258,23675,15557,12734,4753,4545,2188,1661,12105,12013,438358,399596,27592,29276,21317,18273,7773,7503,3273,2705
R,9,2022,43,4214672,2112848,2101824,1604394,1544586,279184,308219,29049,26893,150053,168276,6428,6047,43740,47803,1642155,1585673,294990,326994,45007,44054,167458,187025,11318,11039,1660209,1679560,1204595,1174602,258319,285506,14647,14704,145726,164025,4522,4492,32400,36231,1232301,1205492,269146,298782,25159,26565,160395,179934,8380,8518,452639,422264,399799,369984,20865,22713,14402,12189,4327,4251,1906,1555,11340,11572,409854,380181,25844,28212,19848,17489,7063,7091,2938,2521
